Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
260960005000263,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600016,Salgadinho,1,1,274,913,3.33,2.86,640.51,622855.07,667.3,631060.65,355.6,394137.04,532,496008.19,NA
260960005000264,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600016,Salgadinho,1,0,334,1098,3.29,3,1035.31,2024270.5,1126.36,2099988.05,603.37,1149890.49,982.15,1500352.65,NA
260960005000265,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600016,Salgadinho,1,0,284,962,3.39,2.66,1537.27,4564805.07,1698.77,4770821.44,970.87,2245324.01,1407.52,2641220.08,NA
260960005000266,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600016,Salgadinho,1,0,202,731,3.62,4.34,585.76,466496.55,668.5,477138.04,328.23,249288,593.09,293486.4,NA
260960005000267,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600016,Salgadinho,1,1,371,1314,3.54,4,353.34,419559.05,574.96,555883.23,225.99,208335.99,521.07,326861.86,NA
260960005000268,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600017,Sítio Novo,1,1,285,874,3.07,2.22,669.59,334513.22,775.74,305077.5,473.72,303747.94,723.79,283051.54,NA
260960005000269,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600017,Sítio Novo,1,1,296,1025,3.46,3.46,395.45,148578.88,470.09,141506.36,233.67,108534.97,441.54,113315.84,NA
260960005000270,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600017,Sítio Novo,1,0,202,688,3.41,3.54,993.32,1208097.09,1166.58,1216748.35,594.76,740929.16,982.79,843241.44,NA
260960005000271,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600024,São Benedito,1,0,250,890,3.56,3.4,966.45,644173.72,1002.54,631996.4,505.38,450726.26,855.76,463401.68,NA
260960005000272,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600024,São Benedito,1,0,217,737,3.4,2.47,537.82,577881.78,877.49,645307.43,331.31,338787.19,756.45,452319.7,NA
260960005000273,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,0,108,404,3.74,3.28,635.33,311686.97,693.09,299871.55,345.37,230795.97,614.57,245324.41,NA
260960005000274,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,0,165,626,3.79,4.57,458.28,166928.63,595.4,134981.1,261.16,127137.19,557.74,106010.58,NA
260960005000275,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,0,315,1049,3.33,2.94,492.77,154614.68,615.96,117237.63,283.62,132939.28,576.87,101154.47,NA
260960005000276,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,0,366,1188,3.25,3.78,600.7,196313.11,684.91,166063.55,333.55,166704,607.69,137069.82,NA
260960005000277,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,0,311,1063,3.42,3.67,559.39,374832.93,737.16,362856.26,390.86,282355.7,692.04,291514.24,NA
260960005000278,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,0,141,495,3.51,3.34,647.4,376784.76,748.22,359887.07,347.31,231111.15,633.33,240330.57,NA
260960005000279,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,0,228,767,3.36,3.05,431.28,262337.3,812.66,183738.88,272.01,183859.86,751.1,147697.68,NA
260960005000280,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,0,385,1354,3.52,3.41,274.78,80359.35,534.3,17274.1,182.82,66324.41,509.38,18332.47,NA
260960005000281,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,0,207,701,3.39,2.43,833.57,486222.35,942.9,446694.59,498.38,379371.1,790.8,370692.89,NA
260960005000282,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,0,301,1023,3.4,3.06,781.13,760245.57,824.99,766770.75,403.59,403125.9,678.24,491350.03,NA
260960005000283,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600027,Passarinho,1,1,255,874,3.43,2.76,503.73,209384,665.55,168735.91,286.37,161087.22,627.84,138718.38,NA
260960005000284,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600027,Passarinho,1,1,254,948,3.73,3.87,603.92,117798.14,652.75,95354.52,299.77,128031.12,601.77,75151.12,NA
260960005000285,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600027,Passarinho,1,0,236,805,3.41,3.2,538.65,199036.22,655.26,165540.67,325.36,153582.92,601.48,117742.45,NA
260960005000286,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600027,Passarinho,1,1,111,389,3.5,2.98,534.7,136811.63,659.47,85890.88,279.79,119796.59,593.65,67525.39,NA
260960005000287,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600028,Alto da Bondade,1,0,189,732,3.87,3.71,499.83,240324.81,579.56,232403.45,291.95,154373.74,541.68,151137.55,NA
260960005000288,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600028,Alto da Bondade,1,0,168,551,3.28,2.43,507.27,122329.93,539.37,112694.46,340.97,133176.53,512.02,112337.37,NA
260960005000289,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600028,Alto da Bondade,1,0,345,1171,3.39,2.32,586.07,134697.46,631.85,116232.68,314.45,180206.59,575.4,179599.79,NA
260960005000290,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600028,Alto da Bondade,1,1,183,653,3.57,3.08,505.07,221315.41,596.3,206795.99,291.71,164091.33,583.42,157970.87,NA
260960005000291,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600028,Alto da Bondade,1,1,305,1089,3.57,2.93,497.1,189922.08,653.51,147279.3,271.32,144035.4,616.47,114416.74,NA
260960005000292,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600028,Alto da Bondade,1,0,177,604,3.41,2.85,311.69,142502.56,488.22,136976.41,241.91,104474.45,499.3,87048.12,NA
260960005000293,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600029,Alto do Sol Nascente,1,1,118,432,3.66,2.89,376.83,135686.12,555.83,100203.89,239.81,106543.26,516.31,86509.24,NA
260960005000294,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600029,Alto do Sol Nascente,1,1,241,841,3.49,2.34,429.51,108218.17,485.97,94943.56,264.42,94494.01,456.97,75265.37,NA
260960005000295,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,0,219,753,3.44,2.61,1312.92,2985267.54,1416.4,3074427.07,748.31,1494195.53,1109.85,1815573.76,NA
260960005000296,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600032,Tabajara,1,0,222,798,3.59,3.5,382,252642.1,533.36,272137.94,262.21,147840.02,492.58,164301.4,NA
260960005000297,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600032,Tabajara,1,0,467,1566,3.35,2.77,375.01,360074.62,788.88,431281.72,333.07,286364.02,749.41,332391.03,NA
260960005000298,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,1,436,1535,3.52,3.08,455.33,419708.18,557.65,457071.02,320.58,241894.41,512.53,288408.05,NA
260960005000299,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600015,Santa Teresa,1,0,249,857,3.44,3.24,655.78,1088286.11,713.06,1142731.33,356.17,503154.1,588.92,695332.68,NA
260960005000300,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,0,310,960,3.1,2.24,739.29,351663.56,809.82,328011.66,445.86,276503.37,715.77,250647.59,NA
260960005000301,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,0,158,530,3.35,2.97,724.61,564455.47,908.64,540401.77,526.31,519203.52,830.84,566762.96,NA
260960005000302,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600032,Tabajara,1,0,310,983,3.17,2.05,591.57,817127.16,907.85,967613.34,436.51,654807.44,856.04,925624.57,NA
260960005000303,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,1,188,702,3.73,3.57,494.1,150136.62,576.96,127365.27,282.1,145325.97,511.26,146221.52,NA
260960005000304,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600009,Guadalupe,1,1,247,852,3.45,3.51,661.09,479863.88,804.37,468559.81,415.18,282700.32,682.42,282295.61,NA
260960005000305,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600014,Varadouro,1,1,268,872,3.25,3.49,253.87,176465.29,654.2,192998.14,182,138607.71,635.66,196012.86,NA
260960005000306,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,256,759,2.96,2.03,2058.89,16456767.81,2116.78,16798259.18,1169,7173627.03,1661.72,9383026.23,NA
260960005000307,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,247,756,3.06,2.02,1841.68,5605874.01,2309.11,5951085.45,1231.85,3612323.9,1864.27,4289368.2,NA
260960005000308,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,256,814,3.18,1.55,2282,5386511.84,2528.97,5344707.82,1352.58,3385797.28,1947.82,3717045.78,NA
260960005000309,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,157,500,3.18,1.88,1501.1,2367809.52,1592.38,2366431.82,852.63,1593237,1239.39,1837433.78,NA
260960005000310,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,212,705,3.33,2.32,1661.2,2522049.03,1717.93,2510664.57,943.23,1656317.88,1417.14,1817303.51,NA
260960005000311,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,0,228,724,3.18,1.85,2086.32,4856600.49,2202.23,4871225.47,1212.22,3101331.76,1751.28,3537381.9,NA
260960005000312,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600008,Monte,1,0,264,882,3.34,2.26,885.77,813076.26,978.42,807448.87,509.14,478733.65,789.83,521047.88,NA
260960005000313,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600008,Monte,1,1,217,850,3.92,4.19,572.2,227952.88,650.09,208243.94,318.35,166968.99,571.11,155152.24,NA
260960005000314,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600010,Bonsucesso,1,1,128,460,3.59,4.27,390.09,253508.21,693.5,240082.56,277.7,161341.75,614.35,150052.41,NA
260960005000315,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,0,440,1232,2.8,1.67,675.55,344596.85,861.57,279024.38,551.74,339537.19,841.97,273683.93,NA
260960005000316,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,0,214,707,3.3,2.67,796.62,842753.84,1159.71,805539.44,505.05,524699.52,998.77,544576.14,NA
260960005000317,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,0,155,521,3.36,3.15,524.81,137954.29,576.91,121472.85,327.3,196460.01,552.48,207257.65,NA
260960005000318,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,1,290,693,2.39,2.55,488,67048.58,575.28,28671.55,304.34,99175.68,576.55,30724.22,NA
260960005000319,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600022,Aguazinha,1,1,224,809,3.61,3.62,476.45,111220.65,518.08,99312.53,276.37,95564.6,447.43,78133.79,NA
260960005000320,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600022,Aguazinha,1,1,216,850,3.94,4.74,322.54,140799.78,409.82,143145.1,216.68,87144.18,391.1,89082.45,NA
260960005000321,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600022,Aguazinha,1,0,143,444,3.1,2.08,750.67,938718.1,838.64,975234.78,486.46,806765.41,813.52,1084294.82,NA
260960005000322,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600022,Aguazinha,1,0,251,915,3.65,4.23,471.49,184400,632.86,145177.58,323.31,183217.95,607.39,171629.7,NA
260960005000323,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,0,239,771,3.23,2.48,3426.9,16371772.41,3561,16535602.59,1794.74,9284779.11,2516.84,11206791.59,NA
260960005000324,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,286,885,3.09,1.91,6118.99,283622178.28,6386.97,294371206.56,3519.74,158746966.91,5021.99,219063502.27,NA
260960005000325,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600003,Casa Caiada,1,0,405,1298,3.2,1.74,3553.31,11676306.62,3827.36,11527556.66,1918.62,7557313.84,2808.66,8564524.75,NA
260960005000326,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600005,Bairro Novo,1,0,160,507,3.17,1.8,3604.06,12796894.71,3844.33,12725866.33,1989.14,7343805.89,2775.41,8066577.49,NA
260960005000327,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600005,Bairro Novo,1,0,278,891,3.21,1.89,3991.27,13881592.81,4140.2,13782600.93,2109.04,8279594.3,3004.46,9105993.72,NA
260960005000328,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600011,Amaro Branco,1,0,276,936,3.39,3.19,814.93,1144393.59,921.8,1196171.8,518.01,691513.2,818.18,846926.31,NA
260960005000329,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600016,Salgadinho,1,0,246,865,3.52,3.29,397.26,180073.92,552.12,164682.78,308.27,173422.68,575.99,169822.35,NA
260960005000330,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600016,Salgadinho,1,1,162,560,3.46,2.55,874.81,915411.11,1073.64,909955.71,580.43,540444.28,914.18,546114.82,NA
260960005000331,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600017,Sítio Novo,1,1,180,591,3.28,2.99,926.09,580517.32,1016.44,545101.81,557.29,440935.13,847.21,424652.79,NA
260960005000332,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600017,Sítio Novo,1,1,156,536,3.44,3.01,601.58,282172.37,642.79,274964.24,344.94,192803.85,565.14,191437.4,NA
260960005000333,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,202,703,3.48,2.52,755.03,1118645.07,828.89,1167117.94,425.43,635605.5,699.35,853910.01,NA
260960005000334,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,24,81,3.38,2.77,420.67,282459.36,776.62,241908.92,355.79,752032.8,982.67,1496485.33,NA
260960005000335,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,322,1122,3.48,3.28,560.83,429858.16,668.84,440441.54,335.94,412338.37,638.14,590793.34,NA
260960005000336,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,179,616,3.44,3.41,525.42,264267.75,686.5,234485.38,309.64,180197.78,629.42,164960.2,NA
260960005000337,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,127,427,3.36,2.2,566.57,289604.58,666.25,274000.45,296.94,197173.44,556.39,225236.26,NA
260960005000338,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,187,666,3.56,2.57,485.76,146703.93,582.29,119473.06,244.77,115568.67,537.51,96358.9,NA
260960005000339,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,146,517,3.54,2.62,365.06,1094849.23,634.51,1739659.14,280.29,503371.18,590.01,878738.24,NA
260960005000340,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,189,718,3.8,2.43,379.65,84792.67,484.82,57106.19,233.97,83159.53,474.34,54478.4,NA
260960005000341,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,86,219,2.55,2.67,447.8,61988.77,506.72,39999,330.65,89098,495.97,51352.59,NA
260960005000342,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,197,685,3.48,2.74,530.26,886144.66,730.5,1075826.28,314.77,447646.48,645.21,705370.73,NA
260960005000343,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,69,221,3.2,2.81,398.87,154399.35,625.5,99112.4,250.85,137375.54,603.41,117443.04,NA
260960005000344,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600000,OLINDA (demais setores),8,0,393,1432,3.64,3.06,609.48,300742.01,712.88,277985.96,341.67,207227.97,617.07,204319.48,NA
260960005000345,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,0,209,672,3.22,2.1,1330.49,1675757.86,1495.01,1636802.56,774.79,1132729.1,1198.31,1244692.33,NA
260960005000346,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,0,245,864,3.53,2.37,1301.08,1781155.39,1398.09,1778318.82,727.68,995993.99,1076.12,1098148.01,NA
260960005000347,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,0,234,754,3.22,2,969.63,1016072.9,1050.43,1015867.44,574.37,663658.29,879.71,748055.85,NA
260960005000348,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,0,356,1159,3.26,2.7,431.16,215529.84,634.27,188121.83,269.43,146358.73,573.45,137144.36,NA
260960005000349,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,0,194,652,3.36,3.39,493.09,429988.56,703.38,465714.76,344.27,867799.95,688.54,1500992.65,NA
260960005000350,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,0,219,726,3.32,2.49,1017.55,1305790.5,1238.02,1315821.09,627.34,793625.13,1026.85,889039.49,NA
